0	0	6.5404924102e-05
0	1	0.0
0	2	0.0
0	3	0.0
1	0	0.0
1	1	6.5404924102e-05
1	2	0.0
1	3	0.0
2	0	0.00275816735751
2	1	0.0
2	2	1e-15
2	3	0.0
3	0	0.0
3	1	0.00275816735751
3	2	0.0
3	3	1e-15
4	0	1e-15
4	1	0.0
4	2	0.000458338754764
4	3	0.0
5	0	0.0
5	1	1e-15
5	2	0.0
5	3	0.000458338754763
6	0	0.0123206138249
6	1	0.0
6	2	1e-15
6	3	0.0
7	0	0.0
7	1	0.0123206138249
7	2	0.0
7	3	1e-15
8	0	-0.0
8	1	0.0
8	2	-0.0
8	3	0.0
9	0	0.0
9	1	-0.0
9	2	0.0
9	3	-0.0
