,time,mu_real,mu_imag
68,0.0136,-0.267730823449,-0.000235177763702
69,0.0138,-0.267730766524,-0.000242048330206
70,0.014,-0.267730708087,-0.000249013822805
71,0.0142,-0.267730647833,-0.000256074005377
72,0.0144,-0.267730585966,-0.000263228619952
73,0.0146,-0.267730522339,-0.000270477313467
74,0.0148,-0.267730456982,-0.000277819902394
75,0.015,-0.267730389783,-0.000285256053578
76,0.0152,-0.267730320763,-0.000292785524571
77,0.0154,-0.267730249901,-0.000300408179184
78,0.0156,-0.267730177107,-0.000308123790912
79,0.0158,-0.267730102555,-0.000315932112084
80,0.016,-0.267730026099,-0.000323832818444
81,0.0162,-0.26772994776,-0.000331825616808
82,0.0164,-0.267729867599,-0.000339910409642
83,0.0166,-0.267729785435,-0.000348086724774
84,0.0168,-0.267729701108,-0.000356354412906
85,0.017,-0.267729614938,-0.000364713108223
86,0.0172,-0.267729526774,-0.000373162641474
87,0.0174,-0.267729436478,-0.000381702422645
88,0.0176,-0.267729344158,-0.000390332567831
89,0.0178,-0.267729249608,-0.000399052458675
90,0.018,-0.267729153032,-0.000407862169265
91,0.0182,-0.267729054314,-0.000416761100928
92,0.0184,-0.267728953599,-0.000425749165478
93,0.0186,-0.267728850584,-0.00043482594825
94,0.0188,-0.267728745411,-0.000443991072589
95,0.019,-0.267728638022,-0.000453244392021
96,0.0192,-0.267728528362,-0.000462585647618
97,0.0194,-0.267728416478,-0.000472014362526
98,0.0196,-0.267728302283,-0.000481530197997
99,0.0198,-0.267728185798,-0.000491133070151
100,0.02,-0.267728067033,-0.00050082229591
101,0.0202,-0.267727945937,-0.000510597864801
102,0.0204,-0.267727822352,-0.000520459415907
103,0.0206,-0.267727696336,-0.000530406507545
104,0.0208,-0.267727568021,-0.000540438782989
105,0.021,-0.267727437056,-0.000550556050032
106,0.0212,-0.267727303713,-0.000560757916242
107,0.0214,-0.267727167946,-0.000571044151606
108,0.0216,-0.267727029599,-0.000581414322193
109,0.0218,-0.267726888759,-0.000591868000689
110,0.022,-0.267726745422,-0.000602404694817
111,0.0222,-0.267726599594,-0.000613024527697
112,0.0224,-0.267726451156,-0.000623726836527
113,0.0226,-0.267726300079,-0.000634511420486
114,0.0228,-0.267726146433,-0.000645377780348
115,0.023,-0.267725990103,-0.000656325504592
116,0.0232,-0.267725831166,-0.000667354193973
117,0.0234,-0.26772566954,-0.000678463689703
118,0.0236,-0.267725505213,-0.000689653428102
119,0.0238,-0.267725338233,-0.000700923367643
120,0.024,-0.267725168572,-0.000712272783973
121,0.0242,-0.267724996109,-0.000723701434024
122,0.0244,-0.267724820901,-0.000735209000794
123,0.0246,-0.267724642856,-0.000746795105249
124,0.0248,-0.267724462003,-0.000758459149617
125,0.025,-0.267724278396,-0.00077020101009
126,0.0252,-0.267724091974,-0.000782020173027
127,0.0254,-0.267723902712,-0.000793916186847
128,0.0256,-0.267723710426,-0.000805888657964
129,0.0258,-0.267723515118,-0.000817937213036
130,0.026,-0.267723317002,-0.000830061533953
131,0.0262,-0.267723115799,-0.000842261155623
132,0.0264,-0.267722911635,-0.000854535728127
133,0.0266,-0.267722704421,-0.000866884731495
134,0.0268,-0.267722494304,-0.00087930776105
135,0.027,-0.267722281132,-0.000891804486203
136,0.0272,-0.267722064995,-0.00090437461818
137,0.0274,-0.26772184574,-0.000917017522713
138,0.0276,-0.267721623584,-0.00092973290201
139,0.0278,-0.267721398307,-0.000942520379393
140,0.028,-0.267721169982,-0.000955379357862
141,0.0282,-0.26772093858,-0.000968309343788
142,0.0284,-0.267720704005,-0.000981310122504
143,0.0286,-0.267720466358,-0.000994381181859
144,0.0288,-0.267720225593,-0.00100752206458
145,0.029,-0.267719981481,-0.00102073238263
146,0.0292,-0.267719734163,-0.00103401174232
147,0.0294,-0.267719483575,-0.00104735964098
148,0.0296,-0.267719229733,-0.00106077567317
149,0.0298,-0.267718972673,-0.00107425931171
150,0.03,-0.267718712319,-0.00108781005123
151,0.0302,-0.267718448692,-0.00110142754172
152,0.0304,-0.267718181788,-0.00111511154574
153,0.0306,-0.2677179117,-0.00112886114005
154,0.0308,-0.267717638309,-0.00114267617271
155,0.031,-0.267717361417,-0.00115655597534
156,0.0312,-0.267717081098,-0.00117050040946
157,0.0314,-0.267716797515,-0.00118450882303
158,0.0316,-0.267716510575,-0.00119858086461
159,0.0318,-0.267716220222,-0.0012127159836
160,0.032,-0.267715926534,-0.00122691362214
161,0.0322,-0.267715629256,-0.00124117347897
162,0.0324,-0.267715328514,-0.00125549477978
163,0.0326,-0.267715024343,-0.00126987755349
164,0.0328,-0.267714716719,-0.00128432091223
165,0.033,-0.26771440558,-0.0012988244746
166,0.0332,-0.267714090932,-0.00131338760939
167,0.0334,-0.267713772858,-0.00132801021663
168,0.0336,-0.267713451175,-0.00134269149624
169,0.0338,-0.267713125984,-0.00135743095965
170,0.034,-0.267712797317,-0.00137222839105
171,0.0342,-0.267712465037,-0.00138708300791
172,0.0344,-0.267712129192,-0.00140199442166
173,0.0346,-0.267711789682,-0.00141696223427
174,0.0348,-0.267711446773,-0.00143198585994
175,0.035,-0.267711100177,-0.00144706492375
176,0.0352,-0.267710749717,-0.00146219861992
177,0.0354,-0.267710395558,-0.00147738678973
178,0.0356,-0.267710037765,-0.00149262872459
179,0.0358,-0.267709676398,-0.00150792394048
180,0.036,-0.267709311276,-0.00152327187977
181,0.0362,-0.267708942371,-0.00153867216349
182,0.0364,-0.267708569881,-0.00155412424309
183,0.0366,-0.267708193701,-0.00156962764059
184,0.0368,-0.267707813815,-0.00158518168977
185,0.037,-0.267707430112,-0.00160078589371
186,0.0372,-0.267707042575,-0.00161643981473
187,0.0374,-0.267706651335,-0.00163214300661
188,0.0376,-0.267706256245,-0.00164789471699
189,0.0378,-0.26770585747,-0.00166369462676
190,0.038,-0.267705454748,-0.00167954220728
191,0.0382,-0.267705048157,-0.00169543687388
192,0.0384,-0.267704637904,-0.00171137812971
193,0.0386,-0.267704223864,-0.00172736518587
194,0.0388,-0.267703805932,-0.00174339794981
195,0.039,-0.267703384219,-0.00175947562355
196,0.0392,-0.267702958506,-0.00177559775647
197,0.0394,-0.267702528849,-0.0017917638214
198,0.0396,-0.267702095243,-0.00180797322611
199,0.0398,-0.267701657819,-0.00182422544284
200,0.04,-0.267701216386,-0.00184051995121
201,0.0402,-0.26770077121,-0.00185685621513
202,0.0404,-0.267700322045,-0.00187323349021
203,0.0406,-0.267699869098,-0.00188965145578
204,0.0408,-0.267699411992,-0.00190610956804
205,0.041,-0.267698950884,-0.0019226072303
206,0.0412,-0.267698485868,-0.00193914397857
207,0.0414,-0.267698016869,-0.00195571920197
208,0.0416,-0.267697543924,-0.00197233236685
209,0.0418,-0.267697067039,-0.00198898287522
210,0.042,-0.267696586186,-0.00200567027446
211,0.0422,-0.267696101268,-0.00202239382051
212,0.0424,-0.26769561251,-0.00203915301873
213,0.0426,-0.267695119648,-0.00205594735425
214,0.0428,-0.267694622781,-0.00207277647725
215,0.043,-0.267694121896,-0.00208963931356
216,0.0432,-0.267693616816,-0.00210653581904
217,0.0434,-0.267693107617,-0.00212346523362
218,0.0436,-0.267692594539,-0.00214042691326
219,0.0438,-0.267692077278,-0.00215742029524
220,0.044,-0.26769155598,-0.0021744449489
221,0.0442,-0.267691030653,-0.00219150024278
222,0.0444,-0.267690501143,-0.00220858557173
223,0.0446,-0.267689967597,-0.00222570030312
224,0.0448,-0.267689430017,-0.00224284399651
225,0.045,-0.267688888298,-0.00226001602992
226,0.0452,-0.267688342552,-0.00227721608163
227,0.0454,-0.267687792768,-0.00229444329952
228,0.0456,-0.267687238889,-0.00231169711217
229,0.0458,-0.267686680902,-0.00232897701028
230,0.046,-0.267686118603,-0.00234628249473
231,0.0462,-0.267685552195,-0.0023636128768
232,0.0464,-0.267684981793,-0.00238096743542
233,0.0466,-0.267684407063,-0.00239834607959
234,0.0468,-0.26768382813,-0.00241574785335
235,0.047,-0.267683244992,-0.00243317225783
236,0.0472,-0.267682657855,-0.00245061863797
237,0.0474,-0.267682066549,-0.00246808646561
238,0.0476,-0.267681471192,-0.00248557503866
239,0.0478,-0.267680871616,-0.00250308394654
240,0.048,-0.267680267789,-0.00252061276929
241,0.0482,-0.267679659775,-0.00253816065541
242,0.0484,-0.267679047668,-0.00255572705849
243,0.0486,-0.267678431203,-0.00257331140965
244,0.0488,-0.267677810778,-0.00259091317108
245,0.049,-0.267677186086,-0.00260853170926
246,0.0492,-0.267676557283,-0.00262616650146
247,0.0494,-0.267675924305,-0.00264381671479
248,0.0496,-0.267675287229,-0.0026614821195
249,0.0498,-0.267674645878,-0.00267916197981
250,0.05,-0.267674000363,-0.00269685577577
251,0.0502,-0.267673350533,-0.00271456295054
252,0.0504,-0.267672696669,-0.0027322825337
253,0.0506,-0.267672038398,-0.00275001429725
254,0.0508,-0.267671375859,-0.00276775769834
255,0.051,-0.267670709265,-0.00278551191937
256,0.0512,-0.267670038302,-0.00280327639752
257,0.0514,-0.267669363279,-0.00282105067473
258,0.0516,-0.267668684053,-0.00283883401597
259,0.0518,-0.267668000602,-0.0028566259632
260,0.052,-0.267667313,-0.00287442583696
261,0.0522,-0.267666621305,-0.00289223327794
262,0.0524,-0.267665925275,-0.00291004736893
263,0.0526,-0.26766522499,-0.00292786774095
264,0.0528,-0.267664520681,-0.00294569365159
265,0.053,-0.267663811988,-0.00296352444349
266,0.0532,-0.267663099274,-0.0029813598486
267,0.0534,-0.267662382282,-0.00299919903189
268,0.0536,-0.267661661072,-0.0030170413263
269,0.0538,-0.267660935605,-0.00303488628101
270,0.054,-0.267660206023,-0.003052733294
271,0.0542,-0.267659472118,-0.00307058171162
272,0.0544,-0.267658733962,-0.00308843098256
273,0.0546,-0.267657991703,-0.00310628055852
274,0.0548,-0.267657245119,-0.00312412973295
275,0.055,-0.267656494514,-0.00314197815199
276,0.0552,-0.267655739722,-0.00315982480514
277,0.0554,-0.267654980774,-0.00317766935357
278,0.0556,-0.26765421769,-0.00319551128201
279,0.0558,-0.267653450393,-0.00321334988003
280,0.056,-0.267652678858,-0.00323118459006
281,0.0562,-0.267651903194,-0.00324901481994
282,0.0564,-0.267651123303,-0.00326684003701
283,0.0566,-0.267650339224,-0.0032846596052
284,0.0568,-0.267649551033,-0.00330247293646
285,0.057,-0.267648758802,-0.0033202793339
286,0.0572,-0.267647962232,-0.00333807830506
287,0.0574,-0.267647161588,-0.00335586912763
288,0.0576,-0.267646356711,-0.00337365135627
289,0.0578,-0.267645547823,-0.00339142436989
290,0.058,-0.267644734657,-0.00340918755126
291,0.0582,-0.267643917366,-0.00342694030533
292,0.0584,-0.267643095883,-0.00344468197031
293,0.0586,-0.267642270319,-0.00346241231198
294,0.0588,-0.267641440642,-0.0034801303452
295,0.059,-0.267640606825,-0.00349783556154
296,0.0592,-0.267639769063,-0.00351552740883
297,0.0594,-0.267638927217,-0.00353320541098
298,0.0596,-0.267638081263,-0.00355086880791
299,0.0598,-0.267637231184,-0.0035685171748
300,0.06,-0.267636377061,-0.00358614967507
301,0.0602,-0.267635518934,-0.00360376590138
302,0.0604,-0.267634656748,-0.00362136524898
303,0.0606,-0.267633790351,-0.00363894716193
304,0.0608,-0.267632919646,-0.00365651102361
305,0.061,-0.267632045,-0.00367405626567
306,0.0612,-0.267631166354,-0.00369158225398
307,0.0614,-0.267630283579,-0.00370908849759
308,0.0616,-0.267629396907,-0.00372657436403
309,0.0618,-0.267628506264,-0.00374403918619
310,0.062,-0.26762761164,-0.00376148230899
311,0.0622,-0.267626712923,-0.00377890352738
312,0.0624,-0.267625810299,-0.00379630194997
313,0.0626,-0.267624903645,-0.00381367717835
314,0.0628,-0.267623993042,-0.00383102855595
315,0.063,-0.26762307845,-0.00384835525902
316,0.0632,-0.267622159774,-0.00386565712347
317,0.0634,-0.267621237113,-0.0038829334013
318,0.0636,-0.267620310561,-0.00390018337607
319,0.0638,-0.267619380066,-0.00391740664746
320,0.064,-0.267618445701,-0.00393460266835
321,0.0642,-0.267617507404,-0.00395177072783
322,0.0644,-0.267616565248,-0.00396891040979
323,0.0646,-0.267615618942,-0.00398602083958
324,0.0648,-0.267614668796,-0.00400310184245
325,0.065,-0.267613714877,-0.00402015259635
326,0.0652,-0.267612757089,-0.00403717265385
327,0.0654,-0.267611795461,-0.00405416151447
328,0.0656,-0.267610829836,-0.00407111842465
329,0.0658,-0.267609860374,-0.00408804296426
330,0.066,-0.267608887135,-0.00410493455712
331,0.0662,-0.267607910107,-0.0041217925428
332,0.0664,-0.267606929163,-0.00413861629536
333,0.0666,-0.267605944322,-0.00415540533591
334,0.0668,-0.267604955863,-0.0041721592142
335,0.067,-0.267603963565,-0.00418887734431
336,0.0672,-0.267602967562,-0.00420555900263
337,0.0674,-0.267601967857,-0.00422220366751
338,0.0676,-0.267600964332,-0.00423881114108
339,0.0678,-0.267599957232,-0.00425538052494
340,0.068,-0.267598946328,-0.00427191133005
341,0.0682,-0.267597931717,-0.00428840297752
342,0.0684,-0.267596913254,-0.0043048549622
343,0.0686,-0.267595891137,-0.00432126686297
344,0.0688,-0.267594865183,-0.00433763785682
345,0.069,-0.267593835724,-0.00435396743361
346,0.0692,-0.267592802638,-0.00437025535594
347,0.0694,-0.267591765873,-0.00438650082154
348,0.0696,-0.267590725542,-0.00440270327771
349,0.0698,-0.267589681684,-0.00441886235534
350,0.07,-0.267588634167,-0.00443497748549
351,0.0702,-0.267587583161,-0.0044510478484
352,0.0704,-0.267586528559,-0.00446707325654
353,0.0706,-0.267585470478,-0.00448305310261
354,0.0708,-0.267584408732,-0.0044989867147
355,0.071,-0.267583343448,-0.00451487385412
356,0.0712,-0.267582274632,-0.00453071357583
357,0.0714,-0.267581202241,-0.00454650574214
358,0.0716,-0.267580126496,-0.00456224968179
359,0.0718,-0.267579047322,-0.00457794467086
360,0.072,-0.267577964644,-0.00459359027974
361,0.0722,-0.267576878522,-0.00460918614539
362,0.0724,-0.267575789093,-0.00462473165115
363,0.0726,-0.267574696109,-0.00464022633877
364,0.0728,-0.267573599757,-0.00465566961019
365,0.073,-0.267572499904,-0.00467106089594
366,0.0732,-0.267571396723,-0.00468639978074
367,0.0734,-0.267570290386,-0.00470168568527
368,0.0736,-0.267569180621,-0.0047169183312
369,0.0738,-0.26756806742,-0.00473209693414
370,0.074,-0.267566950827,-0.00474722125292
371,0.0742,-0.267565831092,-0.00476229056207
372,0.0744,-0.267564708072,-0.00477730425874
373,0.0746,-0.267563581735,-0.00479226203988
374,0.0748,-0.267562452302,-0.00480716348762
375,0.075,-0.267561319671,-0.00482200784336
376,0.0752,-0.267560183883,-0.00483679486284
377,0.0754,-0.267559044872,-0.00485152407021
378,0.0756,-0.267557902713,-0.00486619470932
379,0.0758,-0.26755675748,-0.00488080650038
380,0.076,-0.267555609118,-0.00489535896316
381,0.0762,-0.267554457604,-0.00490985139458
382,0.0764,-0.267553303033,-0.00492428343959
383,0.0766,-0.267552145429,-0.00493865485731
384,0.0768,-0.267550984629,-0.00495296486215
385,0.077,-0.267549820898,-0.00496721309842
386,0.0772,-0.267548653837,-0.00498139891264
387,0.0774,-0.267547483908,-0.00499552202488
388,0.0776,-0.267546310887,-0.00500958181971
389,0.0778,-0.26754513502,-0.00502357800636
390,0.078,-0.267543956289,-0.00503751007471
391,0.0782,-0.267542774557,-0.00505137752118
392,0.0784,-0.267541589874,-0.00506517977955
393,0.0786,-0.26754040226,-0.00507891644201
394,0.0788,-0.267539211867,-0.00509258709133
395,0.079,-0.267538018731,-0.00510619134286
396,0.0792,-0.267536822696,-0.00511972881451
397,0.0794,-0.267535623914,-0.00513319883329
398,0.0796,-0.267534422212,-0.00514660101168
399,0.0798,-0.267533217823,-0.00515993502176
400,0.08,-0.267532010507,-0.00517320023652
401,0.0802,-0.26753080043,-0.00518639641135
402,0.0804,-0.267529587805,-0.00519952281285
403,0.0806,-0.267528372433,-0.0052125792855
404,0.0808,-0.267527154452,-0.0052255652202
405,0.081,-0.267525933667,-0.00523848026337
406,0.0812,-0.267524710338,-0.00525132396741
407,0.0814,-0.267523484455,-0.00526409606382
408,0.0816,-0.267522255986,-0.00527679594489
409,0.0818,-0.26752102495,-0.00528942325448
410,0.082,-0.267519791271,-0.00530197745396
411,0.0822,-0.267518554964,-0.00531445823325
412,0.0824,-0.267517316328,-0.00532686506926
413,0.0826,-0.267516074983,-0.00533919759714
414,0.0828,-0.267514831326,-0.00535145557715
415,0.083,-0.267513585231,-0.00536363838257
416,0.0832,-0.267512336602,-0.00537574570133
417,0.0834,-0.267511085668,-0.00538777725012
418,0.0836,-0.267509832201,-0.00539973242337
419,0.0838,-0.267508576418,-0.00541161069165
420,0.084,-0.267507318346,-0.00542341182624
421,0.0842,-0.267506057874,-0.00543513553974
422,0.0844,-0.2675047951,-0.0054467814432
423,0.0846,-0.267503530111,-0.00545834910641
424,0.0848,-0.267502262717,-0.00546983809848
425,0.085,-0.267500993217,-0.00548124787802
426,0.0852,-0.267499721509,-0.00549257820921
427,0.0854,-0.267498447695,-0.0055038289833
428,0.0856,-0.267497171705,-0.00551499939973
429,0.0858,-0.267495893628,-0.00552608918455
430,0.086,-0.267494613368,-0.00553709818378
431,0.0862,-0.267493330973,-0.00554802567101
432,0.0864,-0.267492046565,-0.0055588717552
433,0.0866,-0.267490760145,-0.00556963559205
434,0.0868,-0.267489471707,-0.00558031723198
435,0.087,-0.267488181179,-0.00559091598431
436,0.0872,-0.267486888686,-0.00560143166706
437,0.0874,-0.267485594246,-0.00561186395119
438,0.0876,-0.267484297746,-0.00562221247743
439,0.0878,-0.267482999454,-0.0056324768019
440,0.088,-0.267481699154,-0.00564265672567
441,0.0882,-0.267480396948,-0.0056527517143
442,0.0884,-0.267479092978,-0.00566276157717
443,0.0886,-0.267477787124,-0.00567268578824
444,0.0888,-0.267476479629,-0.0056825243033
445,0.089,-0.267475170262,-0.00569227655048
446,0.0892,-0.267473859176,-0.00570194230541
447,0.0894,-0.267472546407,-0.005711521239
448,0.0896,-0.267471231936,-0.00572101306484
449,0.0898,-0.267469915519,-0.00573041742794
450,0.09,-0.267468597561,-0.00573973399451
451,0.0902,-0.267467278062,-0.00574896268579
452,0.0904,-0.267465956938,-0.00575810278316
453,0.0906,-0.267464634103,-0.00576715429207
454,0.0908,-0.26746330973,-0.00577611665547
455,0.091,-0.267461983835,-0.00578498984646
456,0.0912,-0.267460656423,-0.00579377350383
457,0.0914,-0.2674593275,-0.00580246725203
458,0.0916,-0.267457997189,-0.0058110707962
459,0.0918,-0.267456665462,-0.00581958389384
460,0.092,-0.267455332322,-0.00582800605376
461,0.0922,-0.26745399782,-0.00583633721373
462,0.0924,-0.267452661816,-0.00584457729903
463,0.0926,-0.2674513244,-0.0058527256712
464,0.0928,-0.267449985918,-0.00586078209244
465,0.093,-0.267448646004,-0.00586874629674
466,0.0932,-0.267447304776,-0.00587661824775
467,0.0934,-0.267445962506,-0.00588439745011
468,0.0936,-0.267444618932,-0.00589208381541
469,0.0938,-0.267443274097,-0.00589967686128
470,0.094,-0.267441928235,-0.0059071766715
471,0.0942,-0.267440581197,-0.00591458274509
472,0.0944,-0.267439233099,-0.00592189471975
473,0.0946,-0.267437883788,-0.00592911253915
474,0.0948,-0.2674365334,-0.00593623589327
475,0.095,-0.267435182123,-0.00594326452233
476,0.0952,-0.267433829784,-0.00595019833397
477,0.0954,-0.267432476453,-0.00595703689828
478,0.0956,-0.267431122265,-0.00596378022618
479,0.0958,-0.267429767072,-0.00597042782129
480,0.096,-0.267428410933,-0.00597697954548
481,0.0962,-0.267427054,-0.00598343538659
482,0.0964,-0.267425696142,-0.0059897948159
483,0.0966,-0.267424337519,-0.00599605788191
484,0.0968,-0.267422978027,-0.00600222416932
485,0.097,-0.267421617899,-0.00600829370592
486,0.0972,-0.267420256917,-0.00601426625102
487,0.0974,-0.267418895185,-0.0060201414215
488,0.0976,-0.267417532728,-0.00602591881315
489,0.0978,-0.26741616957,-0.00603159876722
490,0.098,-0.267414805933,-0.00603718069376
491,0.0982,-0.267413441746,-0.00604266452889
492,0.0984,-0.267412076855,-0.00604805009908
493,0.0986,-0.267410711432,-0.00605333732601
