,time,mu_real,mu_imag
6167,1.2334,-0.594116257524,-0.00206903784017
6168,1.2336,-0.594115797989,-0.00206169290903
6169,1.2338,-0.594115339977,-0.0020543130031
6170,1.234,-0.594114883481,-0.00204689868891
6171,1.2342,-0.594114428411,-0.00203945018693
6172,1.2344,-0.594113974874,-0.00203196749037
6173,1.2346,-0.594113522849,-0.00202445103813
6174,1.2348,-0.594113072355,-0.00201690106498
6175,1.235,-0.594112623269,-0.00200931790849
6176,1.2352,-0.594112175617,-0.00200170163514
6177,1.2354,-0.594111729485,-0.00199405251411
6178,1.2356,-0.594111284873,-0.0019863708636
6179,1.2358,-0.594110841801,-0.0019786569043
6180,1.236,-0.594110400275,-0.00197091094912
6181,1.2362,-0.594109960168,-0.00196313310967
6182,1.2364,-0.594109521605,-0.00195532362203
6183,1.2366,-0.594109084584,-0.00194748280252
6184,1.2368,-0.594108649213,-0.001939610988
6185,1.237,-0.594108215382,-0.00193170839649
6186,1.2372,-0.594107783235,-0.0019237751459
6187,1.2374,-0.594107352642,-0.00191581158378
6188,1.2376,-0.594106923589,-0.00190781811663
6189,1.2378,-0.594106496107,-0.00189979488388
6190,1.238,-0.594106070184,-0.00189174207896
6191,1.2382,-0.594105645939,-0.0018836601734
6192,1.2384,-0.594105223234,-0.00187554914367
6193,1.2386,-0.594104802309,-0.00186740944816
6194,1.2388,-0.59410438306,-0.00185924117517
6195,1.239,-0.594103965374,-0.00185104477478
6196,1.2392,-0.594103549247,-0.0018428204767
6197,1.2394,-0.594103134808,-0.0018345685053
6198,1.2396,-0.594102721931,-0.00182628906087
6199,1.2398,-0.594102310845,-0.00181798258736
6200,1.24,-0.594101901339,-0.00180964909131
6201,1.2402,-0.594101493635,-0.00180128902555
6202,1.2404,-0.59410108751,-0.00179290246121
6203,1.2406,-0.594100683186,-0.00178448987421
6204,1.2408,-0.594100280561,-0.00177605147442
6205,1.241,-0.594099879505,-0.00176758761895
6206,1.2412,-0.594099480148,-0.00175909863355
6207,1.2414,-0.594099082589,-0.00175058458922
6208,1.2416,-0.594098686613,-0.0017420458116
6209,1.2418,-0.594098292335,-0.001733482673
6210,1.242,-0.59409789986,-0.00172489539481
6211,1.2422,-0.594097509099,-0.00171628415921
6212,1.2424,-0.594097120036,-0.00170764935203
6213,1.2426,-0.594096732671,-0.0016989911363
6214,1.2428,-0.594096347149,-0.00169030999736
6215,1.243,-0.594095963556,-0.00168160612447
6216,1.2432,-0.594095581679,-0.0016728798803
6217,1.2434,-0.594095201526,-0.00166413122969
6218,1.2436,-0.594094823188,-0.00165536063216
6219,1.2438,-0.594094446551,-0.0016465685211
6220,1.244,-0.594094071748,-0.00163775500233
6221,1.2442,-0.59409369866,-0.0016289205485
6222,1.2444,-0.594093327397,-0.00162006510941
6223,1.2446,-0.594092957861,-0.00161118925722
6224,1.2448,-0.594092590157,-0.00160229321504
6225,1.245,-0.594092224164,-0.00159337721848
6226,1.2452,-0.594091860006,-0.00158444158751
6227,1.2454,-0.594091497832,-0.00157548651406
6228,1.2456,-0.594091137484,-0.00156651249591
6229,1.2458,-0.594090778862,-0.00155751959896
6230,1.246,-0.594090422079,-0.00154850817981
6231,1.2462,-0.594090067022,-0.0015394785132
6232,1.2464,-0.59408971393,-0.00153043100521
6233,1.2466,-0.59408936268,-0.00152136584855
6234,1.2468,-0.594089013166,-0.00151228345729
6235,1.247,-0.594088665619,-0.00150318398947
6236,1.2472,-0.594088319812,-0.00149406771559
6237,1.2474,-0.594087975962,-0.0014849350326
6238,1.2476,-0.594087634073,-0.00147578610679
6239,1.2478,-0.594087293943,-0.00146662141919
6240,1.248,-0.594086955791,-0.00145744117916
6241,1.2482,-0.594086619603,-0.00144824559147
6242,1.2484,-0.594086285178,-0.00143903501462
6243,1.2486,-0.594085952713,-0.00142980986303
6244,1.2488,-0.594085621997,-0.00142057024544
6245,1.249,-0.594085293149,-0.0014113164807
6246,1.2492,-0.594084966262,-0.00140204892601
6247,1.2494,-0.594084641139,-0.00139276789885
6248,1.2496,-0.594084317991,-0.00138347378069
6249,1.2498,-0.594083996708,-0.0013741667083
6250,1.25,-0.594083677314,-0.00136484694976
6251,1.2502,-0.594083359779,-0.00135551479742
6252,1.2504,-0.594083044217,-0.00134617074469
6253,1.2506,-0.594082730773,-0.00133681484331
6254,1.2508,-0.59408241909,-0.0013274477008
6255,1.251,-0.594082109401,-0.00131806928948
6256,1.2512,-0.594081801595,-0.00130868016274
6257,1.2514,-0.594081495671,-0.0012992805279
6258,1.2516,-0.594081191842,-0.00128987053304
6259,1.2518,-0.594080889889,-0.00128045068063
6260,1.252,-0.59408058995,-0.00127102135229
6261,1.2522,-0.594080291886,-0.00126158264038
6262,1.2524,-0.594079995704,-0.00125213496953
6263,1.2526,-0.594079701507,-0.00124267843694
6264,1.2528,-0.594079409303,-0.00123321360277
6265,1.253,-0.594079119018,-0.00122374063276
6266,1.2532,-0.594078830726,-0.00121425988913
6267,1.2534,-0.594078544434,-0.00120477152178
6268,1.2536,-0.594078260036,-0.00119527605358
6269,1.2538,-0.594077977525,-0.00118577374685
6270,1.254,-0.594077697025,-0.00117626480822
6271,1.2542,-0.594077418404,-0.00116674954974
6272,1.2544,-0.59407714181,-0.00115722843207
6273,1.2546,-0.594076867114,-0.00114770144216
6274,1.2548,-0.594076594426,-0.00113816911122
6275,1.255,-0.594076323637,-0.00112863168895
6276,1.2552,-0.594076054846,-0.00111908937477
6277,1.2554,-0.5940757882,-0.00110954275689
6278,1.2556,-0.594075523589,-0.00109999214527
6279,1.2558,-0.594075260983,-0.00109043748246
6280,1.256,-0.594075000284,-0.00108087928641
6281,1.2562,-0.5940747416,-0.00107131787234
6282,1.2564,-0.59407448482,-0.00106175332456
6283,1.2566,-0.594074230056,-0.00105218633352
6284,1.2568,-0.594073977206,-0.00104261701772
6285,1.257,-0.594073726365,-0.00103304568465
6286,1.2572,-0.594073477449,-0.00102347243224
6287,1.2574,-0.594073230545,-0.0010138978151
6288,1.2576,-0.594072985661,-0.0010043221867
6289,1.2578,-0.594072742814,-0.000994745732846
6290,1.258,-0.594072501996,-0.000985168815338
6291,1.2582,-0.594072263105,-0.000975591631043
6292,1.2584,-0.59407202623,-0.000966014513752
6293,1.2586,-0.594071791402,-0.000956437801317
6294,1.2588,-0.594071558464,-0.000946861711109
6295,1.259,-0.594071327449,-0.000937286714832
6296,1.2592,-0.594071098471,-0.000927713100618
6297,1.2594,-0.594070871522,-0.00091814110777
6298,1.2596,-0.594070646606,-0.000908570939955
6299,1.2598,-0.594070423625,-0.000899003014877
6300,1.26,-0.594070202659,-0.000889437612129
6301,1.2602,-0.594069983864,-0.000879875009752
6302,1.2604,-0.594069767112,-0.000870315583294
6303,1.2606,-0.594069552287,-0.000860759624821
6304,1.2608,-0.594069339372,-0.000851207391496
6305,1.261,-0.594069128514,-0.000841659180869
6306,1.2612,-0.594068919692,-0.000832115311962
6307,1.2614,-0.594068712797,-0.000822576036993
6308,1.2616,-0.59406850794,-0.000813041691457
6309,1.2618,-0.594068305005,-0.000803512482519
6310,1.262,-0.594068104115,-0.000793988942042
6311,1.2622,-0.594067905147,-0.000784471293378
6312,1.2624,-0.594067708236,-0.00077495991173
6313,1.2626,-0.594067513369,-0.000765454875722
6314,1.2628,-0.594067320451,-0.000755956606332
6315,1.263,-0.594067129591,-0.000746465443839
6316,1.2632,-0.59406694067,-0.000736981492907
6317,1.2634,-0.594066753674,-0.000727505233893
6318,1.2636,-0.594066568725,-0.000718036957612
6319,1.2638,-0.594066385827,-0.000708577015489
6320,1.264,-0.594066204972,-0.000699125476806
6321,1.2642,-0.594066026074,-0.000689682837013
6322,1.2644,-0.594065849217,-0.000680249275336
6323,1.2646,-0.594065674185,-0.000670825259711
6324,1.2648,-0.594065501198,-0.000661410885783
6325,1.265,-0.594065330389,-0.000652006594034
6326,1.2652,-0.594065161431,-0.000642612620392
6327,1.2654,-0.594064994532,-0.000633229259576
6328,1.2656,-0.59406482955,-0.000623856875399
6329,1.2658,-0.59406466652,-0.000614495650745
6330,1.266,-0.594064505545,-0.000605146064841
6331,1.2662,-0.594064346417,-0.000595808219565
6332,1.2664,-0.594064189339,-0.000586482414345
6333,1.2666,-0.594064034209,-0.000577169021293
6334,1.2668,-0.594063881023,-0.000567868252921
6335,1.267,-0.594063729771,-0.000558580394377
6336,1.2672,-0.594063580477,-0.000549305820441
6337,1.2674,-0.594063433128,-0.000540044957633
6338,1.2676,-0.594063287854,-0.00053079792529
6339,1.2678,-0.594063144521,-0.000521564917817
6340,1.268,-0.594063003151,-0.00051234651362
6341,1.2682,-0.594062863825,-0.000503142691744
6342,1.2684,-0.594062726474,-0.000493953905691
6343,1.2686,-0.594062591054,-0.000484780383284
6344,1.2688,-0.594062457477,-0.000475622434367
6345,1.269,-0.594062325957,-0.000466480391852
6346,1.2692,-0.594062196272,-0.000457354583519
6347,1.2694,-0.594062068663,-0.000448245130833
6348,1.2696,-0.594061942893,-0.00043915246474
6349,1.2698,-0.594061819067,-0.000430076800636
6350,1.27,-0.594061697332,-0.000421018480878
6351,1.2702,-0.594061577549,-0.000411977719835
6352,1.2704,-0.594061459607,-0.000402954738234
6353,1.2706,-0.594061343514,-0.000393949858441
6354,1.2708,-0.594061229472,-0.000384963548822
6355,1.271,-0.594061117288,-0.000375995878827
6356,1.2712,-0.594061007056,-0.000367047197152
6357,1.2714,-0.594060898667,-0.00035811771565
6358,1.2716,-0.594060792112,-0.000349207878126
6359,1.2718,-0.594060687525,-0.000340317812088
6360,1.272,-0.594060584901,-0.00033144782028
6361,1.2722,-0.594060484121,-0.000322598245428
6362,1.2724,-0.594060385171,-0.000313769418801
6363,1.2726,-0.594060288445,-0.000304961317411
6364,1.2728,-0.594060193572,-0.000296174549959
6365,1.273,-0.594060100536,-0.000287409269609
6366,1.2732,-0.594060009343,-0.000278665622252
6367,1.2734,-0.594059920108,-0.000269944035778
6368,1.2736,-0.594059832722,-0.000261244839889
6369,1.2738,-0.594059747178,-0.000252568157926
6370,1.274,-0.594059663505,-0.000243914287863
6371,1.2742,-0.594059581647,-0.00023528359239
6372,1.2744,-0.594059501646,-0.000226676030217
6373,1.2746,-0.594059423489,-0.000218092182005
6374,1.2748,-0.594059347201,-0.000209532414032
6375,1.275,-0.594059272748,-0.000200996681436
6376,1.2752,-0.594059200167,-0.000192485169793
6377,1.2754,-0.594059129425,-0.000183998591681
6378,1.2756,-0.594059060564,-0.000175536938114
6379,1.2758,-0.594058993538,-0.00016710040447
6380,1.276,-0.594058928234,-0.000158689376009
6381,1.2762,-0.594058864799,-0.000150303880928
6382,1.2764,-0.594058803319,-0.000141944528923
6383,1.2766,-0.594058743559,-0.000133611391048
6384,1.2768,-0.594058685649,-0.00012530472942
6385,1.277,-0.594058629379,-0.000117024948696
6386,1.2772,-0.594058574961,-0.000108772198871
6387,1.2774,-0.594058522406,-0.000100546790171
6388,1.2776,-0.594058471688,-9.23487161413e-05
6389,1.2778,-0.594058422709,-8.41784005571e-05
6390,1.278,-0.594058375593,-7.60363052186e-05
6391,1.2782,-0.594058330332,-6.79225389597e-05
6392,1.2784,-0.594058286808,-5.98373065253e-05
6393,1.2786,-0.594058245009,-5.17807418099e-05
6394,1.2788,-0.594058205067,-4.37532815759e-05
6395,1.279,-0.594058166761,-3.5755001298e-05
6396,1.2792,-0.594058130188,-2.77862624162e-05
6397,1.2794,-0.594058095336,-1.98472521908e-05
6398,1.2796,-0.594058062336,-1.19383608923e-05
6399,1.2798,-0.594058030971,-4.05965696548e-06
6400,1.28,-0.594058001329,3.78854176875e-06
6401,1.2802,-0.594057973424,1.16059017637e-05
6402,1.2804,-0.594057947259,1.93924379738e-05
6403,1.2806,-0.594057922723,2.71476627507e-05
6404,1.2808,-0.594057899918,3.48714901159e-05
6405,1.281,-0.594057878993,4.25635848736e-05
6406,1.2812,-0.594057859695,5.02238597106e-05
6407,1.2814,-0.594057842128,5.78518551911e-05
6408,1.2816,-0.594057826079,6.54475778173e-05
6409,1.2818,-0.594057811754,7.30106110217e-05
6410,1.282,-0.594057799046,8.05408083396e-05
6411,1.2822,-0.594057788079,8.80379505674e-05
6412,1.2824,-0.594057778753,9.55017073359e-05
6413,1.2826,-0.594057771156,0.000102932105274
6414,1.2828,-0.59405776519,0.000110328703849
6415,1.283,-0.59405776084,0.000117691375328
6416,1.2832,-0.59405775811,0.000125019690678
6417,1.2834,-0.594057757112,0.000132313767509
6418,1.2836,-0.594057757641,0.000139572996974
6419,1.2838,-0.594057759786,0.000146797347068
6420,1.284,-0.594057763689,0.000153986588342
6421,1.2842,-0.594057769088,0.000161140565656
6422,1.2844,-0.594057776122,0.000168259004285
6423,1.2846,-0.594057784764,0.000175341770506
6424,1.2848,-0.594057794915,0.000182388632491
6425,1.285,-0.5940578067,0.000189399385592
6426,1.2852,-0.594057819999,0.000196373564011
6427,1.2854,-0.594057834895,0.000203311312107
6428,1.2856,-0.594057851299,0.000210212311552
6429,1.2858,-0.594057869234,0.000217076287908
6430,1.286,-0.594057888661,0.000223902951943
6431,1.2862,-0.594057909617,0.00023069232749
6432,1.2864,-0.594057932063,0.000237444136786
6433,1.2866,-0.594057956021,0.000244157961101
6434,1.2868,-0.594057981488,0.000250833817753
6435,1.287,-0.594058008462,0.000257471501127
6436,1.2872,-0.594058036936,0.000264070634985
6437,1.2874,-0.594058067037,0.000270631253654
6438,1.2876,-0.594058098655,0.000277153148999
6439,1.2878,-0.594058131661,0.00028363606004
6440,1.288,-0.594058166168,0.000290079660097
6441,1.2882,-0.594058202293,0.000296483862564
6442,1.2884,-0.594058239805,0.000302848444029
6443,1.2886,-0.594058278822,0.000309173273579
6444,1.2888,-0.594058319239,0.000315458188259
6445,1.289,-0.594058361141,0.000321702921809
6446,1.2892,-0.594058404339,0.000327907264507
6447,1.2894,-0.594058449027,0.000334071208302
6448,1.2896,-0.594058495112,0.000340194311445
6449,1.2898,-0.594058542477,0.000346276494781
6450,1.29,-0.59405859134,0.000352317851246
6451,1.2902,-0.594058641587,0.000358317967231
6452,1.2904,-0.594058693121,0.000364276566602
6453,1.2906,-0.594058746052,0.000370193449971
6454,1.2908,-0.59405880037,0.000376068890328
6455,1.291,-0.594058855968,0.000381902173143
6456,1.2912,-0.594058913185,0.000387693422017
6457,1.2914,-0.594058971684,0.000393442423728
6458,1.2916,-0.594059031429,0.000399148957081
6459,1.2918,-0.594059092461,0.000404812909725
6460,1.292,-0.594059154879,0.000410434082452
6461,1.2922,-0.594059218581,0.000416012214498
6462,1.2924,-0.594059283545,0.000421547346121
6463,1.2926,-0.594059349899,0.000427039250095
6464,1.2928,-0.594059417399,0.000432487554482
6465,1.293,-0.594059486179,0.000437892293691
6466,1.2932,-0.594059556218,0.000443253246283
6467,1.2934,-0.594059627536,0.000448570300224
6468,1.2936,-0.594059700121,0.000453843462805
6469,1.2938,-0.594059773862,0.000459072423906
6470,1.294,-0.594059848852,0.000464257050804
6471,1.2942,-0.594059925111,0.000469397119988
6472,1.2944,-0.594060002528,0.000474492578715
6473,1.2946,-0.594060081123,0.00047954324722
6474,1.2948,-0.594060160973,0.000484548925156
6475,1.295,-0.594060241988,0.000489509475584
6476,1.2952,-0.594060324135,0.000494424845918
6477,1.2954,-0.594060407552,0.000499294915308
6478,1.2956,-0.594060492254,0.000504119319378
6479,1.2958,-0.594060578112,0.000508898090839
6480,1.296,-0.594060665111,0.0005136312026
6481,1.2962,-0.594060753262,0.000518318343172
6482,1.2964,-0.594060842551,0.000522959494226
6483,1.2966,-0.59406093299,0.000527554354725
6484,1.2968,-0.59406102447,0.000532103003846
6485,1.297,-0.59406111697,0.000536605301279
6486,1.2972,-0.594061210643,0.000541060982007
6487,1.2974,-0.594061305444,0.00054546999211
6488,1.2976,-0.594061401187,0.000549832299979
6489,1.2978,-0.594061498072,0.000554147638243
6490,1.298,-0.594061595985,0.00055841591814
6491,1.2982,-0.594061694935,0.00056263703381
6492,1.2984,-0.594061794897,0.000566810855689
6493,1.2986,-0.594061895772,0.000570937265991
6494,1.2988,-0.594061997794,0.000575016199034
6495,1.299,-0.594062100749,0.0005790475402
6496,1.2992,-0.594062204715,0.000583031153624
6497,1.2994,-0.594062309602,0.000586966914836
6498,1.2996,-0.594062415515,0.000590854759904
6499,1.2998,-0.594062522331,0.000594694439658
6500,1.3,-0.594062630176,0.000598485952854
6501,1.3002,-0.594062738944,0.000602229329378
6502,1.3004,-0.594062848616,0.00060592431327
6503,1.3006,-0.594062959214,0.000609570831452
6504,1.3008,-0.594063070824,0.000613168760213
6505,1.301,-0.594063183345,0.000616717958111
6506,1.3012,-0.594063296675,0.000620218495769
6507,1.3014,-0.594063411032,0.000623670203534
6508,1.3016,-0.594063526295,0.000627072989247
6509,1.3018,-0.594063642359,0.000630426779244
6510,1.302,-0.594063759322,0.000633731405079
6511,1.3022,-0.594063877169,0.000636986907297
6512,1.3024,-0.594063995935,0.00064019304898
6513,1.3026,-0.594064115388,0.000643349976959
6514,1.3028,-0.594064235625,0.000646457291782
6515,1.303,-0.59406435677,0.000649515143626
6516,1.3032,-0.594064478712,0.000652523451893
6517,1.3034,-0.594064601436,0.000655481963587
6518,1.3036,-0.594064724943,0.000658390671895
6519,1.3038,-0.594064849231,0.000661249712485
6520,1.304,-0.594064974207,0.000664058848157
6521,1.3042,-0.594065099967,0.000666817989817
6522,1.3044,-0.594065226514,0.000669527133458
6523,1.3046,-0.594065353848,0.000672186264877
6524,1.3048,-0.594065481854,0.000674795149857
6525,1.305,-0.594065610635,0.000677353824716
6526,1.3052,-0.594065739983,0.000679862159779
6527,1.3054,-0.594065870102,0.000682320158439
6528,1.3056,-0.594066000787,0.000684727848276
6529,1.3058,-0.594066132263,0.000687084978044
6530,1.306,-0.594066264409,0.000689391670576
6531,1.3062,-0.594066397196,0.000691647699111
6532,1.3064,-0.594066530539,0.000693853066045
6533,1.3066,-0.594066664665,0.000696007883063
6534,1.3068,-0.594066799345,0.000698111928269
6535,1.307,-0.594066934582,0.000700165347968
6536,1.3072,-0.594067070346,0.000702167897422
6537,1.3074,-0.594067206894,0.000704119545986
6538,1.3076,-0.594067343986,0.000706020365356
6539,1.3078,-0.594067481632,0.000707870267542
6540,1.308,-0.594067619942,0.000709669089617
6541,1.3082,-0.594067758795,0.000711417073039
6542,1.3084,-0.594067898092,0.00071311393611
6543,1.3086,-0.594068037937,0.000714759603313
6544,1.3088,-0.59406817832,0.000716354304929
6545,1.309,-0.594068319252,0.000717897924058
6546,1.3092,-0.594068460601,0.000719390219964
6547,1.3094,-0.594068602486,0.000720831458019
6548,1.3096,-0.594068744929,0.000722221493087
6549,1.3098,-0.5940688878,0.000723560340516
6550,1.31,-0.594069031204,0.000724847894925
6551,1.3102,-0.594069175024,0.00072608414385
6552,1.3104,-0.594069319173,0.000727269096788
6553,1.3106,-0.594069463859,0.00072840274264
6554,1.3108,-0.594069608976,0.000729485093163
6555,1.311,-0.594069754497,0.000730516254525
6556,1.3112,-0.594069900346,0.00073149600218
6557,1.3114,-0.5940700466,0.00073242447018
6558,1.3116,-0.594070193174,0.000733301529409
6559,1.3118,-0.594070340154,0.000734127292461
6560,1.312,-0.594070487444,0.000734901663555
6561,1.3122,-0.594070635146,0.000735624645021
6562,1.3124,-0.594070783172,0.000736296196942
6563,1.3126,-0.594070931596,0.000736916471377
6564,1.3128,-0.594071080205,0.000737485221044
6565,1.313,-0.594071229123,0.00073800270424
6566,1.3132,-0.594071378454,0.000738468914202
6567,1.3134,-0.594071527981,0.00073888371876
6568,1.3136,-0.594071677816,0.000739247339126
6569,1.3138,-0.594071827831,0.000739559588821
6570,1.314,-0.594071978235,0.000739820540952
6571,1.3142,-0.594072128825,0.000740030203352
6572,1.3144,-0.594072279609,0.000740188611529
6573,1.3146,-0.594072430693,0.000740295720916
6574,1.3148,-0.594072581964,0.000740351650923
6575,1.315,-0.594072733406,0.000740356209779
6576,1.3152,-0.594072885025,0.000740309823957
6577,1.3154,-0.594073036833,0.000740212134992
6578,1.3156,-0.594073188818,0.000740063301811
6579,1.3158,-0.594073340992,0.000739863412576
6580,1.316,-0.594073493326,0.000739612337722
6581,1.3162,-0.594073645742,0.000739310337676
6582,1.3164,-0.59407379832,0.000738957278044
6583,1.3166,-0.59407395096,0.000738553151343
6584,1.3168,-0.594074103779,0.00073809833624
6585,1.317,-0.594074256656,0.000737592460082
6586,1.3172,-0.594074409593,0.000737035730791
6587,1.3174,-0.594074562706,0.000736428312039
6588,1.3176,-0.594074715773,0.000735770051451
6589,1.3178,-0.594074868887,0.00073506096483
6590,1.318,-0.594075022044,0.000734301156009
6591,1.3182,-0.594075175256,0.000733491019767
6592,1.3184,-0.594075328408,0.000732630121459
6593,1.3186,-0.594075481723,0.000731718748457
6594,1.3188,-0.594075634873,0.000730756773589
6595,1.319,-0.59407578806,0.000729744405402
6596,1.3192,-0.594075941189,0.000728681664121
6597,1.3194,-0.594076094262,0.000727568674836
6598,1.3196,-0.594076247271,0.000726405412084
6599,1.3198,-0.594076400327,0.000725191978891
6600,1.32,-0.594076553316,0.000723928384962
6601,1.3202,-0.594076706124,0.000722614843736
6602,1.3204,-0.594076858879,0.000721251124403
6603,1.3206,-0.594077011565,0.000719837479494
6604,1.3208,-0.59407716408,0.000718374024449
6605,1.321,-0.594077316503,0.000716860855292
6606,1.3212,-0.594077468849,0.000715298083495
6607,1.3214,-0.594077621017,0.00071368573301
6608,1.3216,-0.594077773001,0.000712023631291
6609,1.3218,-0.594077924912,0.00071031217585
6610,1.322,-0.594078076648,0.000708551353493
6611,1.3222,-0.59407822819,0.000706741262899
6612,1.3224,-0.594078379652,0.00070488190855
6613,1.3226,-0.594078530907,0.000702973400133
6614,1.3228,-0.594078681867,0.000701015724955
6615,1.323,-0.594078832642,0.000699009091089
6616,1.3232,-0.59407898323,0.000696953666557
6617,1.3234,-0.594079133525,0.000694849409359
6618,1.3236,-0.59407928363,0.000692696429038
6619,1.3238,-0.594079433516,0.000690494954703
6620,1.324,-0.594079583101,0.000688244888955
6621,1.3242,-0.594079732365,0.000685946433239
6622,1.3244,-0.594079881347,0.000683599731208
6623,1.3246,-0.594080030131,0.000681204743408
6624,1.3248,-0.594080178495,0.000678761697416
6625,1.325,-0.594080326544,0.000676270635059
6626,1.3252,-0.594080474378,0.000673731731625
6627,1.3254,-0.5940806218,0.000671145019163
6628,1.3256,-0.594080768794,0.000668510561154
6629,1.3258,-0.594080915565,0.00066582862475
6630,1.326,-0.594081061912,0.000663099059372
6631,1.3262,-0.594081207843,0.000660322235925
6632,1.3264,-0.594081353329,0.00065749825416
6633,1.3266,-0.594081498391,0.000654626964367
6634,1.3268,-0.594081643118,0.000651708848582
6635,1.327,-0.594081787399,0.000648743823195
6636,1.3272,-0.594081931246,0.000645732055715
6637,1.3274,-0.594082074641,0.000642673561304
6638,1.3276,-0.594082217606,0.000639568693928
6639,1.3278,-0.59408236015,0.000636417327973
6640,1.328,-0.594082502255,0.000633219676989
6641,1.3282,-0.594082643912,0.00062997599286
6642,1.3284,-0.594082784919,0.000626686371469
6643,1.3286,-0.59408292549,0.000623350790371
6644,1.3288,-0.594083065624,0.000619969470029
6645,1.329,-0.594083205191,0.000616542538288
6646,1.3292,-0.594083344328,0.000613070201224
6647,1.3294,-0.594083482798,0.000609552612585
6648,1.3296,-0.594083620814,0.000605989595589
6649,1.3298,-0.594083758278,0.000602381663361
6650,1.33,-0.594083895185,0.000598728899564
6651,1.3302,-0.594084031522,0.000595031161393
6652,1.3304,-0.594084167198,0.000591289037266
6653,1.3306,-0.594084302307,0.000587502268533
6654,1.3308,-0.594084436858,0.0005836712539
6655,1.331,-0.594084570842,0.000579796048326
6656,1.3312,-0.594084704034,0.000575876855571
6657,1.3314,-0.594084836641,0.000571913728788
6658,1.3316,-0.594084968584,0.000567906873205
6659,1.3318,-0.594085099965,0.00056385637064
6660,1.332,-0.594085230655,0.00055976246669
6661,1.3322,-0.594085360554,0.000555625372421
6662,1.3324,-0.594085489773,0.000551445120703
6663,1.3326,-0.59408561829,0.000547222021181
6664,1.3328,-0.594085746141,0.00054295619051
6665,1.333,-0.594085873307,0.000538647690974
6666,1.3332,-0.594085999681,0.00053429669493
6667,1.3334,-0.59408612534,0.000529903361796
6668,1.3336,-0.594086250335,0.000525467957539
6669,1.3338,-0.59408637462,0.000520990718237
6670,1.334,-0.594086498219,0.000516471625979
6671,1.3342,-0.594086621028,0.000511910880959
6672,1.3344,-0.594086743007,0.00050730872475
6673,1.3346,-0.594086864312,0.00050266525365
6674,1.3348,-0.594086984715,0.000497980814794
6675,1.335,-0.594087104307,0.00049325539156
6676,1.3352,-0.594087223099,0.000488489316801
6677,1.3354,-0.594087341196,0.000483682595991
6678,1.3356,-0.594087458476,0.000478835563029
6679,1.3358,-0.594087574943,0.000473948219422
6680,1.336,-0.594087690493,0.000469021026625
6681,1.3362,-0.594087805229,0.00046405393728
6682,1.3364,-0.594087919166,0.000459047192305
6683,1.3366,-0.594088032284,0.000454001110389
6684,1.3368,-0.594088144367,0.000448915630865
6685,1.337,-0.594088255509,0.000443791156529
6686,1.3372,-0.594088365724,0.000438627898626
6687,1.3374,-0.594088475136,0.000433425723225
6688,1.3376,-0.59408858372,0.000428185148558
6689,1.3378,-0.594088691259,0.000422906355983
6690,1.338,-0.594088797975,0.000417589205959
6691,1.3382,-0.594088903658,0.000412234192307
6692,1.3384,-0.594089008394,0.000406841493228
6693,1.3386,-0.594089112217,0.00040141136504
6694,1.3388,-0.594089214981,0.000395943890284
6695,1.339,-0.594089316935,0.000390439313667
6696,1.3392,-0.594089417842,0.00038489783519
6697,1.3394,-0.59408951771,0.000379319671131
6698,1.3396,-0.594089616758,0.000373704919223
6699,1.3398,-0.59408971473,0.000368053846455
6700,1.34,-0.594089811671,0.000362366738273
6701,1.3402,-0.594089907659,0.000356643737931
6702,1.3404,-0.594090002702,0.000350885070104
6703,1.3406,-0.59409009655,0.000345090814584
6704,1.3408,-0.594090189358,0.000339261425663
6705,1.341,-0.594090281131,0.000333397146283
6706,1.3412,-0.594090371852,0.000327497954793
6707,1.3414,-0.594090461518,0.000321564291853
6708,1.3416,-0.594090550112,0.000315595909853
6709,1.3418,-0.59409063766,0.00030959349331
6710,1.342,-0.594090724137,0.00030355714664
6711,1.3422,-0.594090809558,0.000297486879817
6712,1.3424,-0.594090893925,0.000291383261775
6713,1.3426,-0.594090977118,0.000285246366067
6714,1.3428,-0.594091059246,0.000279076441879
6715,1.343,-0.59409114031,0.000272873710479
6716,1.3432,-0.594091220192,0.000266638387509
6717,1.3434,-0.594091299011,0.000260370688726
6718,1.3436,-0.594091376677,0.000254070826268
6719,1.3438,-0.594091453034,0.000247738777707
6720,1.344,-0.594091528192,0.000241375125764
6721,1.3442,-0.594091602157,0.000234979968364
6722,1.3444,-0.594091674947,0.000228553538877
6723,1.3446,-0.594091746559,0.000222096073264
6724,1.3448,-0.594091817108,0.000215607827951
6725,1.345,-0.594091886462,0.000209089125887
6726,1.3452,-0.594091954538,0.00020254012858
6727,1.3454,-0.594092021533,0.000195960935019
6728,1.3456,-0.594092087229,0.000189351868714
6729,1.3458,-0.594092151754,0.00018271332417
6730,1.346,-0.594092215192,0.000176045266334
6731,1.3462,-0.594092277343,0.000169348136113
6732,1.3464,-0.594092338299,0.000162622019391
6733,1.3466,-0.594092397954,0.000155867383394
6734,1.3468,-0.594092456414,0.00014908433848
6735,1.347,-0.594092513586,0.000142273085995
6736,1.3472,-0.594092569412,0.000135433970992
6737,1.3474,-0.594092623939,0.000128567079251
6738,1.3476,-0.594092677171,0.000121672789494
6739,1.3478,-0.594092729206,0.000114751397707
6740,1.348,-0.594092779941,0.000107803021635
6741,1.3482,-0.594092829484,0.00010082801716
